rating,reviews_index,reviews_topic
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","If you are near Estes Park and the Trail Ridge Road is open, you HAVE to drive/ride it. Not enough words to describe how beautiful the drive is. Breath taking!!!!",Best drive ever!!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is an amazing drive with great opportunities to see wildlife (elk, marmot, sheep, birds, etc.). The views are breath taking at every turn. Stop at all the pull-outs. It's worth your time to take in the view and the fresh mountain air.",On top of the world
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Every drive I have taken always delivers new breath taking beauty. With every vacation I have taken to Estes Park, this drive is the highlight of the trip. I would classify this drive as a MUST SEE.",Godestic!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We saw plenty of wildlife-huge elk near Grand Lake entrance, big horn sheep at the top, and moose in Moraine Park. Of course the entire drive is so scenic. We liked the Colorado River Trail as it was a short walk to the Colorado River...",Wow!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Trail Ridge road in Rocky Mountain National Park is something worth seeing! It is the highest continuous highway in the country with spectacular and breath taking views! Make sure you take your camera as you will want to capture the majesty and beauty that you...,The Amazing Trail Ridge Road
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This ride into the Rocky Mountain National Park is so breath taking. It is so beautiful, relaxing, and you get to see nature at its finest.","so beautiful, great relaxing ride"
"ui_bubble_rating bubble_40,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","You're high & you can see a lot, & don't have to climb anything if you don't want to. There are several places to pull out/park, though, if you want to take a longer view. There are higher trails to go up as well. In...",A nice drive
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",I am an Estes Park local and this drive is a lot of bang for your buck. Wonderful views without having to hike. I recommend you ascend from the east on Old Fall River Road (dirt). Drive a smaller car to make the switch backs...,On top of the Continental Divide
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Excellent views across the Rockies. Great drive. Plenty of places to pull of for photographs and there are eating facilities en route.,Superb views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Trail Ridge Road from Estes Park to Grand Lake is an amazing 45 mile drive. This road bills itself as the highest continuous paved road in North America, and passes over 12,183 feet in altitude. The 14 miles in the middle crosses tundra, above the...",Fantastic road trip
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Rocky Mountain is the 49th National Park I have spent some days in. This, in my opinion was the most maintained of the parks I visited. Clean washrooms, no visible trash in public areas, trails well marked and safe, and staff friendly to the MASS...",BEST MAINTAINED PARK
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Incredible drive up and over the Rockies. Stop a while at the Alpine Visitors Center and learn about the alpine tundra. If you're lucky you will see marmot, pica, and other cute furry creatures. On your drive you may see the mountain goats and big...",Top of the Rockies
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Amazing views, make sure you go all the way thru the park as most of the wildlife we saw were past the visitors center.",beautiful
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is a awesome ride. You go up to the top of the ridges and the view is great. Leave early, the road does gets crowded the later it gets. Bring a lunch and water with you. There is a restaurant at the midpoint but...",Great day trip
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Drove up Trail Ridge Road the first day it was opened for the season. There was about 6 foot of snow along the road at the top. It was a beautiful drive but I am kind of nervous when I am driving on these roads...,White knuckle driving
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Although I used to live in Estes Park, and would often call Rocky my ""playground,"" I find myself spending any chance I get in Estes & Rocky. In August, we ventured up the newly renovated Old Fall River Road to the top of Trail Ridge!...",Rocky Mountain is my idea of paradise!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We drove through Rocky Mountain National Park as well as up to Bear Lake. We hiked and enjoyed all the lovely scenery and wildlife. At the end of our trip, we drove from the Idaho Springs area along the Trail Ridge Road all the way...",Loved our Colorado trip
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","If you come to Colorado in the Summer, you simply must, MUST take the drive over Trail Ridge Road! And you must plan to really spend some time, so you can stop along the way and enjoy the vistas, colors, wildlife and ... the sky!...",Thrill ride with a view!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Gorgeous walk, bring a good pair of shoes. This is a mild to strenuous hike... again not a walk. There are some parts where you may find yourself on all fours but very rarely. Please see the pics for a better view.",Gorgeous...mild-strenuous hike
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Words can't describe the views. This is why you visit Rocky Mountain National Park. Plan a few hours so that you have time to stop frequently to take in the sights as you climb. It gets cooler as you climb, so bring sweatshirts or a...","A ""must do"""
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Loved Trail Ridge Road. Plenty of overlooks and quite a few areas to explore and walk around. Lots of pics,Best drive in the state
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",A person should not do this drive just once you see something different around every turn. You must stop at the Alpine Vistor's Center which is a great place to do some shopping. The hot chocolate in the restaurant area is the best. While in...,Love the drive up trail ridge road
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Definitey take a full day to explore the full length of Trail Ridge Road. Many stops along the way that offer dramatic vistas and provide a good idea of the tundra. Best way to experience Rocky Mountain National Park by car. Great photo opportunities.,Fantastic Vistas!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",You should make this drive. AWESOME views and wildlife viewing. It is in the National Park so there is an admission fee.,beauty beyond belief
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","it is one of the most beautiful drives you can make. the scenery is astounding and breathtaking all the way from the beaver meadows entrance to the Kawuneeche Valley. you may even get to see moose, bear and of course elk.",outstanding
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is the highest continuous paved road in the US. This is a beautiful road that is highly traveled. Be prepared to stop and enjoy the scenery and not rush your experience.,Wonderful view
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","It is a breath-taking place. It is so beautiful it will take your breath away. Lots to see and explore. A must see place. We actually didn't drive it ourselves we went to the Rocky Mountain Nature Association on-line and took the ""Journey To The...",Exploring Trail Ridge Road
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Trail Ridge Road is a beautiful drive. Wildlife, mountain views ~ a trip for anyone in the Estes Park area.",Beautiful
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This drive has ""Wow"" factors at every turn. Driving towards the mountain gives those drivers less sure of themselves the opportunity to turn left for a short loop drive. However, for those brave souls with appropriate vehicles, one has to forge ahead for there is...",Breathtaking mountain drive
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Our friends took us up trail ridge and it was better than expected! We saw Elk and Deer everywhere and the view just got more amazing the higher up we went. I loved that we could get out of our car to take closer looks...,Beautiful Views & Great Wildlife Spotting
